agent_code,month,quarter,year,cluster,agent_age,new_policy_count,agent_seniority,time_to_first_sale_months,ANBP_value_boxcox_added,net_income_boxcox_added,number_of_policy_holders_boxcox_added,number_of_cash_payment_policies_boxcox_added,pca_proposal_1,pca_proposal_2,pca_quotations_1,pca_quotations_2,pca_customers_1,pca_customers_2
618,0,0,0,2,44,15,33,29,418.7200410475605,304.413711670964,6.309033268607171,19.338872756434967,0.2151132241932851,0.6121042793490846,0.34460132259409126,0.5301967336513654,0.5358345732122998,0.5884386067459056
388,0,0,0,2,44,16,22,13,435.36559739593775,296.4013007974765,12.571974268506512,0.0,0.1553749228571732,0.4371711702357925,0.30430179787936684,0.567642880625705,0.41725052460310746,0.6956817482497752
800,0,0,0,1,43,13,23,15,318.96438070824445,225.05868091342916,0.0,12.973993869523692,0.28495676081859905,0.4300792331223346,0.5447607873957151,0.7812803999807427,0.6444856801019816,0.45332228800953545
439,0,0,0,1,40,14,28,25,364.98876850225565,249.34059545344792,6.080340756874181,17.06141214825932,0.37507695618313613,0.3032246554095873,0.36423409389579675,0.47584427934848517,0.5122768037786862,0.4157544391797743
533,0,0,0,1,53,28,41,44,359.328579764942,209.21781035813964,11.537934335225314,22.69068382673223,0.7722671032628268,0.6485976362232672,0.5569033876494638,0.634838241537557,0.532751352568006,0.44428190628522524
702,0,0,0,2,30,26,9,6,511.0243192000695,354.6361834992989,9.330707333718514,12.973993869523692,0.5465222349374365,0.5369957911116556,0.36219309645905373,0.7981368684245169,0.36020204401637007,0.32244023588501197
663,0,0,0,2,51,28,40,40,564.4075128003172,335.96195283606784,7.36487319355889,31.29791069894759,0.6805327567023821,0.7051281897874765,0.38360147692992735,0.4032790378174124,0.3157721250728744,0.6065605908806929
751,0,0,0,1,53,38,26,39,299.48544083672033,198.54932394732552,5.844601982695124,0.0,0.8860398234843004,0.7303307743982251,0.39429932165972814,0.2534413081272033,0.42718346632261783,0.723554925482276
263,0,0,0,1,59,24,2,3,317.030861469235,172.878873524858,0.0,0.0,0.4337275151662436,0.4187372845821296,0.4923574508203521,0.43738275533757937,0.46816987111942265,0.5919208412981826
425,0,0,0,1,60,8,35,46,344.94929658164125,206.35552476987462,0.0,12.385736680997772,0.13592476831377948,0.4015483178026287,0.39526783839339624,0.6868138045380644,0.6206049243841361,0.3885920733206768
883,0,0,0,0,44,17,20,19,205.58326932767278,144.39024993775462,7.941917733958934,15.134429786253323,0.4874229815029281,0.348122033757605,0.5205143752813278,0.5463787668064254,0.8201182092979111,0.7193206588704292
482,0,0,0,0,50,9,5,20,274.08359136324833,163.20071279427066,9.167085204327785,14.488364158036452,0.1684821470482134,0.2186015908580889,0.30430179787936684,0.567642880625705,0.5224954245642636,0.5243626819299974
130,0,0,0,2,22,23,10,9,451.9302747028273,308.8174511405576,0.0,17.95825544963922,0.475064547116215,0.6486968131898677,0.5469347687675942,0.7672321015764325,0.6988112335468224,0.3857641286413504
258,0,0,0,0,28,13,17,7,200.14190437125947,108.36202088726837,8.485548822780414,17.84826519257417,0.30658240006800164,0.584543045436998,0.39787927016244506,0.7705745310306051,0.4650866504751289,0.44776414083750204
535,0,0,0,1,53,29,8,18,441.28818958076937,226.26496696646527,14.867842441746095,23.134652732335994,0.7520293017193547,0.5621983757224043,0.7578044795089423,0.474157769931289,0.6444856801019816,0.45332228800953545
493,0,0,0,3,23,0,24,37,0.0,248.5353473067684,0.0,8.612633670799344,0.21098463574269144,0.4455240154328565,0.6114804157953573,0.6655496907187848,0.8539692139534323,0.6232350323967931
211,0,0,0,3,20,0,11,24,0.0,225.53274562760012,8.831988161101583,15.134429786253323,0.40876093446632555,0.14846961641893724,0.4333936715375903,0.9625538530256603,0.3571188233720764,0.17828353542433156
106,0,0,0,1,53,14,21,20,422.27117255032647,286.8955115461458,12.065022699455492,9.006632266226475,0.233097826639246,0.6421201639421681,0.12537923102171905,0.4403809401358157,0.4005051690265454,0.5954030758504594
66,0,0,0,1,52,18,38,52,438.0983603535108,249.99499676924938,5.844601982695124,6.87183848741967,0.5394693719765069,0.16956936725936894,0.3687147507733425,0.4568540761539611,0.4169275383188754,0.8036357011270481
787,0,0,0,1,24,28,45,58,363.8567443894679,181.51523518992224,6.747544753456044,27.297233447534467,0.7747815405175128,0.7448538759909573,0.2829322058016033,0.434714761172121,0.5932433473014344,0.6650371478384011
91,0,0,0,2,40,27,43,56,476.8221151672988,290.76235809067464,7.36487319355889,28.782952173554715,0.5158791027518361,0.798910614077784,0.33807966827980257,0.8714795259219212,0.3841201069523808,0.19848143217887537
817,0,0,0,1,28,17,32,27,364.0942795238793,182.8994332161077,6.080340756874181,23.829858325642217,0.3395175885468641,0.3477828063917887,0.45014962280267207,0.8062278850020469,0.573775064582976,0.1239588037061366
559,0,0,0,1,58,24,42,36,383.5990316091955,271.87245811407706,11.537934335225314,28.782952173554715,0.6937176952849246,0.4241010264360527,0.6842584405316292,0.842468640181048,0.4077151836041595,0.18247658135001144
490,0,0,0,0,28,20,4,15,208.7382319556474,139.1679765195869,8.307706394252648,26.054833076794107,0.5573053753239933,0.13486819554399487,0.49393490047808736,0.4498847201986991,0.27206279313417325,0.2973950033318379
54,0,0,0,2,34,26,16,30,479.60829886408226,350.4839694255538,8.307706394252648,12.973993869523692,0.6769694342904428,0.5182226780921765,0.18557720510707254,0.6659330231444136,0.28913113499496723,0.2897197228538811
57,0,0,0,1,58,33,32,46,393.1155809292118,230.06743351898356,8.126558498997658,27.449018174779074,0.8621609851373868,0.5194835861757826,0.6892153361994545,0.3935015118226863,0.4312729530377729,0.35516074891614285
121,0,0,0,2,42,18,16,20,466.31267066445264,332.86094994039166,13.991437412907983,21.404976577512144,0.2647189592751271,0.34367997262147176,0.34978481813638157,0.6272283425818848,0.5460905012160422,0.5083578311011335
245,0,0,0,2,20,26,7,3,545.3871108885016,389.1822239063189,8.831988161101583,0.0,0.5289863269428764,0.5803410347000804,0.5316232832251117,0.627815743789444,0.31613241857527163,0.3099176196084249
451,0,0,0,1,57,28,5,2,317.9694627814793,194.66052752079858,14.867842441746095,20.04808852338367,0.7673508678121548,0.4312409642393401,0.5792802848540055,0.6733529073413137,0.6513354011771982,0.3370387647813556
884,0,0,0,0,44,16,6,5,289.7985931594129,174.43344568479066,8.485548822780414,6.383018395130127,0.12086444037815441,0.5723785931456038,0.3835626885368173,0.931064987878101,0.5061103624900988,0.12744103825841346
642,0,0,0,2,52,25,12,16,520.0227376402677,279.8083520521079,0.0,23.571268077871355,0.610389124724142,0.8785091641411757,0.7829128116050483,0.7007219270683688,0.9759594694911502,0.5521946384763312
77,0,0,0,2,21,23,32,30,443.6128803339665,293.2044543346387,11.537934335225314,22.51095075020686,0.3674084437571179,0.8188966344910398,0.49697080183168524,0.4274989457571515,0.48150901976745875,0.6559967661140909
729,0,0,0,2,26,25,21,28,498.6965151568351,319.3899488219726,11.266062821305876,18.818205584782223,0.5517385657410345,0.7629965349686334,0.697130266633309,0.6785826120865287,0.7798150842877357,0.44635781890498183
395,0,0,0,2,31,34,43,31,490.44885012993984,290.68562019027246,10.703812220090633,34.7629118391277,0.9016614849300267,0.6080174347882118,0.5066352440528697,0.8046782485507721,0.7258125171271269,0.4059620253958942
530,0,0,0,3,34,0,17,17,0.0,355.2382629395347,0.0,25.25097391703059,0.8827377392295361,0.5832981265628361,0.8405775103102704,0.3852171775782997,0.5730544775781814,0.7172447462506726
475,0,0,0,3,30,0,5,7,0.0,230.78208424484515,5.601137786683279,20.24675867583066,0.28356892311266846,0.36201468130853404,0.41433075496549326,0.8246838287818623,0.4924482275578307,0.17131906631977784
132,0,0,0,2,36,26,1,10,518.9607501187531,296.04758674839405,8.831988161101583,12.973993869523692,0.5241478058837069,0.30052677874243316,0.5480747680281599,0.6819250415407013,0.4955314482021243,0.3154757667804583
367,0,0,0,2,55,28,1,8,547.5392112125379,317.39371453421506,0.0,9.006632266226475,0.6328527944000573,0.220976229368871,0.697130266633309,0.6785826120865287,0.9082947673982733,0.555676873028608
39,0,0,0,2,58,25,40,47,465.3535053978825,333.50553645185096,6.531264972643802,16.001712609522674,0.6963807316380854,0.5850743225122005,0.3791208200523817,0.4222692410119365,0.1466290234497642,0.5209216680638874
12,0,0,0,3,27,0,42,49,0.0,298.87595990392896,10.264188813456036,26.212983606448997,0.6325915562428821,0.1811033655089601,0.24059168365013578,0.7944534972224923,0.4620407370490004,0.11491842198182634
68,0,0,0,0,27,24,45,56,276.2756208452985,186.50212499520427,12.6958208461393,28.782952173554715,0.3824687716927429,0.6480663591480647,0.5586399186241733,0.5229809182363959,0.6205676171659709,0.5772810917156721
41,0,0,0,1,25,21,43,35,403.1141508175775,235.35736480461998,10.703812220090633,0.0,0.4703746251555201,0.43359961354067805,0.5785383679948022,0.7859791482193335,0.45486802968955165,0.339155898087279
370,0,0,0,1,50,30,30,27,356.92078410227464,204.32095410392867,14.435832354453616,9.387589854392202,0.8618608897844606,0.5108395143027319,0.8767947503501601,0.6932183116983982,0.830734430804051,0.34259691195338904
62,0,0,0,3,38,0,22,13,0.0,186.44995681694596,9.167085204327785,15.134429786253323,0.385470760594581,0.7864549351104031,0.3835626885368173,0.931064987878101,0.5840309925867184,0.04387802806136443
608,0,0,0,2,29,21,32,35,426.6028651947806,290.0677660773142,8.485548822780414,0.0,0.50987512494816,0.5221334621531073,0.38303133239897025,0.2963636193064654,0.42410024567832416,0.5793982250215954
415,0,0,0,1,53,22,6,12,348.57684871259085,229.21225492019192,6.531264972643802,25.735954658349513,0.4882106285030063,0.398898441825304,0.4448331433252457,0.40095198539980603,0.5423240007851191,0.7687980547899937
306,0,0,0,2,42,27,41,45,546.0302185681414,375.0685944907771,17.613269707489362,28.782952173554715,0.5589195265199007,0.20519221969253276,0.7492679251397485,0.7051295724438742,0.8881432048931854,0.41919545304588435
188,0,0,0,3,54,0,38,28,0.0,278.92606597137774,15.698441675161087,34.7629118391277,0.7717795516156748,0.6064653000286189,0.7173331824659717,0.7311455762945955,0.7155938963415497,0.2973537826456711
553,0,0,0,2,37,33,26,28,465.67748521515153,284.4749206343844,16.489632095705797,29.853851577992618,0.7145556875342489,0.5277884306830171,0.5849273281753036,0.4355899623346815,0.7319789584157143,0.694275426317255
394,0,0,0,2,42,19,31,24,476.94983282664964,332.9198314983108,12.320874862812193,18.284811346523643,0.5002689675367933,0.08967959051999053,0.5374033104815458,0.6982970894545335,0.5867166125104497,0.6733667181893082
826,0,0,0,1,54,19,39,49,315.237402948905,214.10237359081998,8.831988161101583,25.33237357284058,0.5073606876934739,0.42587722238541703,0.5494129268001583,0.24361064033962632,0.41007781724365866,0.9199192243552279
49,0,0,0,2,50,29,19,12,501.19000675280034,355.499686962206,0.0,13.81718141044899,0.6788448236435254,0.6284195661006252,0.8454565393905271,0.6926840522836897,0.6410794731734558,0.41711954042612776
583,0,0,0,1,24,26,13,10,346.31042248521976,187.30584138691245,8.831988161101583,30.06393849280248,0.5835471546711414,0.49804460796953465,0.5177829403897637,0.3583292754731023,0.3263510393608489,0.41852586235864797
546,0,0,0,2,54,32,37,44,473.7028689402319,328.0568504789037,9.80721450680678,9.75674027895459,0.6597336216488089,0.570211993553652,0.8178697594605083,0.6906034593257907,0.6311838386721106,0.2005573447986319
806,0,0,0,3,51,0,4,7,0.0,384.30993034066256,0.0,20.04808852338367,0.7890153642573086,0.5544759845671433,0.9620071507909422,0.6084422081692913,0.6407564868892237,0.5250734933034005
344,0,0,0,2,41,35,16,31,569.1355391706459,323.7973858045352,6.309033268607171,0.0,0.7912297061590685,0.6420881524617827,0.6543913722791306,0.711864270236986,0.5734147710805787,0.4206017749784046
97,0,0,0,1,34,13,9,12,422.71461633805706,280.8892382418007,0.0,5.593730959595001,0.18493031268976906,0.11583586732891438,0.16567875573644353,0.4029347931614761,0.3089224039976577,0.7228441141088727
432,0,0,0,2,47,22,5,7,509.9698663156839,300.93515538414727,0.0,27.449018174779074,0.4874618386986793,0.31689324177074485,0.706794419053145,0.7566240178225239,0.9082947673982733,0.555676873028608
659,0,0,0,1,56,19,29,41,366.4329085911337,179.0678355049605,0.0,20.24675867583066,0.3786791357908266,0.4589013751180273,0.37620521162264786,0.8480816773518918,0.5669253435077592,0.24024232693431646
488,0,0,0,1,51,17,43,33,438.2242278758032,257.20963527990756,9.80721450680678,23.829858325642217,0.41615274997593243,0.4933113201574146,0.4351689909054097,0.3229105796638108,0.32566775957421956,0.8231227865081887
203,0,0,0,2,54,27,10,19,505.232549600578,257.3899561288738,10.988159201726715,8.811348602324493,0.6013831580186276,0.4633434362541605,0.2593889221533092,0.6149728371804725,0.3670144578734216,0.39484573105182735
222,0,0,0,2,43,32,16,15,430.3363730047032,300.6785788992105,10.113890941552924,31.566251888290637,0.7186454187890915,0.7255974865861052,0.753019356169363,0.7035832389006837,0.6274173382411875,0.46099756848749224
416,0,0,0,0,39,25,4,6,285.03062421026095,163.44891810524624,12.320874862812193,23.571268077871355,0.5606074595787576,0.28190084337938404,0.7397364668537001,0.6361945603219752,0.8980388393945307,0.6357576486733801
378,0,0,0,1,54,18,35,30,302.3138469279199,203.3290700420849,0.0,19.64553587112146,0.3323366277679978,0.9055871216678895,0.15236947923759392,0.46901179635914453,0.12956068158897022,0.5285969485418441
779,0,0,0,0,34,9,37,39,228.48689547203443,132.3343016857727,8.485548822780414,8.811348602324493,0.13892675721561754,0.5399368937649671,0.16420761302930903,0.5330049036908295,0.17703651395859443,0.5773223124018388
56,0,0,0,2,44,29,23,37,527.5436574591421,319.6288545031838,0.0,17.40236218293419,0.806890224800546,0.48854602086490917,0.4259032106882848,0.5713262518277297,0.5970098477323574,0.40459692414954074
410,0,0,0,3,42,0,44,43,0.0,363.2081127711196,11.127889673618013,33.135249226956205,0.8229994378934242,0.408365017449544,0.6601838007454881,0.38802534761776386,0.47842579912316513,0.5118400656534103
19,0,0,0,0,38,8,27,18,250.9202377751664,175.9824227482942,5.349152907801327,4.065027717855944,0.13401052176494577,0.32258022178104,0.3519587995082606,0.6131800441775745,0.38343682716575145,0.6030783563284161
781,0,0,0,2,25,32,13,24,428.9142960459508,301.6712372521305,7.36487319355889,9.75674027895459,0.7380955733324852,0.7612203390192691,0.20450713774403345,0.49555875671649,0.3465399090841018,0.36631826394637645
20,0,0,0,2,47,31,18,17,506.6719468413031,364.5444059945995,9.80721450680678,14.356231377818075,0.7090392613777248,0.2931436149529884,0.4711208426777246,0.6126989265557169,0.6106346754464604,0.5494079144831715
145,0,0,0,1,20,8,31,30,311.0468405906591,195.93858489100631,5.844601982695124,11.134221585081049,0.05943820598318572,0.32073686034546045,0.3593162764224301,0.6961633547037837,0.5023438620591758,0.3878812619472737
305,0,0,0,0,55,13,15,21,131.46400609239302,61.985565115404256,14.103754991011586,8.612633670799344,0.2630310262162703,0.2669713489346205,0.706794419053145,0.7566240178225239,0.8003269402952208,0.2861962676154375
768,0,0,0,1,52,25,39,49,422.9751435459326,249.74005006043564,10.412561874574001,16.001712609522674,0.40570856213805295,0.8728541956112659,0.2163452715357485,0.559551864048175,0.3195386255037974,0.3461203671918326
839,0,0,0,1,39,26,2,11,319.01148612647245,168.19916930110787,13.533551892187603,19.23571356432909,0.565184742480752,0.5218422354771205,0.6502151818636185,0.5204192076566393,0.5566694155040167,0.3203231025790886
336,0,0,0,1,23,26,1,4,421.80902126612915,275.3722011718688,10.412561874574001,28.19702721772863,0.7249998753721284,0.14824555522916572,0.4653408154212905,0.5422175808906275,0.3366069673645914,0.33844508671387585
381,0,0,0,0,35,21,27,22,274.27797989234233,139.6057705244216,8.126558498997658,19.338872756434967,0.4915515699535218,0.514702297673833,0.5186448603714824,0.3499917994358649,0.39709896209801976,0.5592003282670517
750,0,0,0,1,43,16,45,54,350.94073231498106,226.6560872476628,0.0,16.597548481595215,0.3846442563987517,0.7669073190295642,0.5425868060238359,0.7953286983850527,0.7258125171271269,0.4059620253958942
412,0,0,0,2,31,27,22,35,543.9992693264604,375.11868264372754,9.167085204327785,28.782952173554715,0.5909389701807481,0.8428863117080119,0.36436707783093286,0.7840885700202067,0.5430072805717485,0.3642011306404531
409,0,0,0,0,44,15,1,5,121.73959614516514,71.63892799958526,9.167085204327785,0.0,0.14031459492154819,0.6080014455787676,0.3636642391661883,0.6680667578951635,0.5224954245642636,0.5243626819299974
429,0,0,0,0,39,14,29,40,152.48777911499934,76.49224153929653,9.167085204327785,5.865252973445678,0.2553625137902521,0.782643328016073,0.31631170399932795,0.4120943285684232,0.5156457034890468,0.6406462051581773
327,0,0,0,1,57,16,44,48,351.6244933528585,245.30683726696435,0.0,9.75674027895459,0.1375000623139358,0.5031011339380267,0.34761083676450244,0.6412766409861949,0.359879057732138,0.43039418876228475
864,0,0,0,1,46,22,45,57,456.5307286023532,227.88846739007715,0.0,21.96404773772517,0.3712369368547853,0.976832826534217,0.07855776219135724,0.5199719823230857,0.2006315906103731,0.561317461572975
455,0,0,0,1,40,15,9,14,331.91247475588784,230.97462091037505,0.0,17.737690451772725,0.27042284172587716,0.6118130526730978,0.39443230559486425,0.5616855987989249,0.3632479574424986,0.6552859547406876
